D777421A-E4CF-4E4C-ABB6-9A9B5ABB0759,668DE76E-986B-4F87-BAC9-635BA1D2EC49,014BAD47-FC05-4807-9A29-0BD29ACD72B2,,C  ,2.0
D777421A-E4CF-4E4C-ABB6-9A9B5ABB0759,668DE76E-986B-4F87-BAC9-635BA1D2EC49,C3CB244A-90CD-4FB6-A758-2F2366D10C61,,A  ,4.0
D777421A-E4CF-4E4C-ABB6-9A9B5ABB0759,668DE76E-986B-4F87-BAC9-635BA1D2EC49,8F68758F-5E42-4268-81F8-36603325A8D5,,A  ,4.0
D777421A-E4CF-4E4C-ABB6-9A9B5ABB0759,668DE76E-986B-4F87-BAC9-635BA1D2EC49,9F450A05-74C4-4634-9AD1-4EC24E43349F,,A- ,3.7
D777421A-E4CF-4E4C-ABB6-9A9B5ABB0759,668DE76E-986B-4F87-BAC9-635BA1D2EC49,9A125711-8F5A-4E2E-836C-5252EF8257F3,,A  ,4.0
D777421A-E4CF-4E4C-ABB6-9A9B5ABB0759,668DE76E-986B-4F87-BAC9-635BA1D2EC49,793A87AC-0AA2-4811-9398-52FFE6F9EE44,,A  ,4.0
D777421A-E4CF-4E4C-ABB6-9A9B5ABB0759,668DE76E-986B-4F87-BAC9-635BA1D2EC49,C205FA2C-9BE3-4C33-8A2A-8D12EBD406E6,,A  ,4.0
D777421A-E4CF-4E4C-ABB6-9A9B5ABB0759,668DE76E-986B-4F87-BAC9-635BA1D2EC49,D19360EE-1365-444C-A100-953B6630AC63,,A  ,4.0
DE87BBE8-9E01-4617-961E-BAF70B1F8F6C,927CA223-9E30-4E22-8108-0F13FAB1F79B,A8A5B87F-BE8A-4F5D-B3E7-8C9780FAF2B3,,D  ,1.0
DE87BBE8-9E01-4617-961E-BAF70B1F8F6C,927CA223-9E30-4E22-8108-0F13FAB1F79B,C205FA2C-9BE3-4C33-8A2A-8D12EBD406E6,,B  ,3.0
4C042A31-1F0A-4DE1-B4DD-09635D95371C,B22DED39-F7E5-4FF6-8825-2D2A25A72BF7,D97FF080-149A-47BD-B5A9-03610637F47D,,A  ,4.0
4C042A31-1F0A-4DE1-B4DD-09635D95371C,B22DED39-F7E5-4FF6-8825-2D2A25A72BF7,88611142-F939-4921-8D4A-282FF1F1309B,,A  ,4.0
4C042A31-1F0A-4DE1-B4DD-09635D95371C,B22DED39-F7E5-4FF6-8825-2D2A25A72BF7,9587BBC2-36DD-4FFD-9004-328AE284BB2E,,A  ,4.0
4C042A31-1F0A-4DE1-B4DD-09635D95371C,B22DED39-F7E5-4FF6-8825-2D2A25A72BF7,CD0D115F-28DD-401D-AD69-35FC63556D0B,,A  ,4.0
4C042A31-1F0A-4DE1-B4DD-09635D95371C,B22DED39-F7E5-4FF6-8825-2D2A25A72BF7,6DF1EFAB-5A3A-4494-AF13-B759B9653C63,,A  ,4.0
B7C220A2-7B9A-4BC4-B407-30AE9B3221AE,47DB3BE8-554D-4ED7-AEFE-CCD86658B486,8DF8304E-FFDD-4A8F-89CF-2F5E1D78B950,,A  ,4.0
B7C220A2-7B9A-4BC4-B407-30AE9B3221AE,47DB3BE8-554D-4ED7-AEFE-CCD86658B486,EB29F56D-6CC9-42F3-818C-5FC8C5F8B414,,A- ,3.7
B7C220A2-7B9A-4BC4-B407-30AE9B3221AE,47DB3BE8-554D-4ED7-AEFE-CCD86658B486,BF4A5960-4AC1-4776-B436-7554B33A7F25,,B+ ,3.3
B7C220A2-7B9A-4BC4-B407-30AE9B3221AE,47DB3BE8-554D-4ED7-AEFE-CCD86658B486,A8A5B87F-BE8A-4F5D-B3E7-8C9780FAF2B3,,A- ,3.7
B7C220A2-7B9A-4BC4-B407-30AE9B3221AE,47DB3BE8-554D-4ED7-AEFE-CCD86658B486,3F7CA0CB-F4AE-44FE-9146-94C50BCB3F28,,A- ,3.7
B7C220A2-7B9A-4BC4-B407-30AE9B3221AE,47DB3BE8-554D-4ED7-AEFE-CCD86658B486,C3BEA1C6-1307-49EB-B8C4-A751BF9335B3,,A- ,3.7
B7C220A2-7B9A-4BC4-B407-30AE9B3221AE,47DB3BE8-554D-4ED7-AEFE-CCD86658B486,E50C2224-3525-4306-A211-B6B725A921ED,,B+ ,3.3
0A4D3C74-1E1C-44A5-9C6A-796781334E23,1FA0BF3C-AB4C-44BA-9203-7E751EC4B433,014BAD47-FC05-4807-9A29-0BD29ACD72B2,,D  ,1.0
03066CA4-79B4-4628-8845-AF17D7FBCC15,CF3066FC-664E-4A14-B7D3-611F03858BE7,EA8B6ED2-2AA0-4A89-8070-531BBDC70739,,B+ ,3.3
0CC18EDD-1260-4800-A701-B192F4A03954,5B295E23-8A4B-47FE-A8DE-2E088E0F13E1,73036729-FEEC-478B-9907-01CA96BDF073,,B+ ,3.3
0CC18EDD-1260-4800-A701-B192F4A03954,5B295E23-8A4B-47FE-A8DE-2E088E0F13E1,51DA90DC-D5B3-4ECE-AAE4-53397925A47B,,A- ,3.7
0CC18EDD-1260-4800-A701-B192F4A03954,5B295E23-8A4B-47FE-A8DE-2E088E0F13E1,76F0AE34-AECE-49FE-9DD0-639254559CDA,,D  ,1.0
0CC18EDD-1260-4800-A701-B192F4A03954,5B295E23-8A4B-47FE-A8DE-2E088E0F13E1,4747BC40-B85D-4B47-9979-9E773840FF89,,B  ,3.0
0CC18EDD-1260-4800-A701-B192F4A03954,5B295E23-8A4B-47FE-A8DE-2E088E0F13E1,F509634B-217D-41DB-816F-A7E279DDE43C,,A- ,3.7
0CC18EDD-1260-4800-A701-B192F4A03954,5B295E23-8A4B-47FE-A8DE-2E088E0F13E1,E50C2224-3525-4306-A211-B6B725A921ED,,B- ,2.7
0CC18EDD-1260-4800-A701-B192F4A03954,5B295E23-8A4B-47FE-A8DE-2E088E0F13E1,53194D46-49CC-4EB5-9CC0-C3F1276E78C3,,A- ,3.7
7BB55D04-1A08-4423-BABD-2A6AE4CAA72B,566CD75C-D6A0-448C-BC26-5C32A058E30B,73036729-FEEC-478B-9907-01CA96BDF073,,C  ,2.0
7BB55D04-1A08-4423-BABD-2A6AE4CAA72B,566CD75C-D6A0-448C-BC26-5C32A058E30B,E50C2224-3525-4306-A211-B6B725A921ED,,B  ,3.0
CEDBAA99-0CB6-4533-A13C-5E3FE8799892,FBA4FD7A-75E3-478F-B111-416830678283,73036729-FEEC-478B-9907-01CA96BDF073,,A- ,3.7
CEDBAA99-0CB6-4533-A13C-5E3FE8799892,FBA4FD7A-75E3-478F-B111-416830678283,9F450A05-74C4-4634-9AD1-4EC24E43349F,,A- ,3.7
CEDBAA99-0CB6-4533-A13C-5E3FE8799892,FBA4FD7A-75E3-478F-B111-416830678283,A8A5B87F-BE8A-4F5D-B3E7-8C9780FAF2B3,,A- ,3.7
CEDBAA99-0CB6-4533-A13C-5E3FE8799892,FBA4FD7A-75E3-478F-B111-416830678283,9FD4E708-79B0-43F4-9265-CFC1AF1879B6,,A- ,3.7
C56B2B4F-5C6C-4237-9499-4CBF353311C7,0621BEC3-28EA-4D0D-853B-B51078D7CD94,014BAD47-FC05-4807-9A29-0BD29ACD72B2,,A- ,3.7
C56B2B4F-5C6C-4237-9499-4CBF353311C7,0621BEC3-28EA-4D0D-853B-B51078D7CD94,124A100F-0EAF-4313-BA97-6BFF7BE9146D,,A- ,3.7
C56B2B4F-5C6C-4237-9499-4CBF353311C7,0621BEC3-28EA-4D0D-853B-B51078D7CD94,BF4A5960-4AC1-4776-B436-7554B33A7F25,,B+ ,3.3
C56B2B4F-5C6C-4237-9499-4CBF353311C7,0621BEC3-28EA-4D0D-853B-B51078D7CD94,F509634B-217D-41DB-816F-A7E279DDE43C,,A  ,4.0
C56B2B4F-5C6C-4237-9499-4CBF353311C7,0621BEC3-28EA-4D0D-853B-B51078D7CD94,6A9B9196-E30D-44EB-9A4E-B6FDB1138DBF,,A- ,3.7
8EEA7DF6-B30B-4FF1-9718-5C0CA744B024,55DB8DE2-C846-44DA-9F98-17542480A0E9,7F55233C-D6A4-4B41-8A2B-04FAB92E9D0D,,A  ,4.0
D7C9F0FA-98BF-43EB-A564-09C9F3CF6060,0A7760A8-BDE2-4C81-984C-0519E3629A8A,73036729-FEEC-478B-9907-01CA96BDF073,,B+ ,3.3
D7C9F0FA-98BF-43EB-A564-09C9F3CF6060,0A7760A8-BDE2-4C81-984C-0519E3629A8A,A8A5B87F-BE8A-4F5D-B3E7-8C9780FAF2B3,,A- ,3.7
D7C9F0FA-98BF-43EB-A564-09C9F3CF6060,0A7760A8-BDE2-4C81-984C-0519E3629A8A,E50C2224-3525-4306-A211-B6B725A921ED,,B  ,3.0
D7C9F0FA-98BF-43EB-A564-09C9F3CF6060,0A7760A8-BDE2-4C81-984C-0519E3629A8A,3E3000C9-29D5-43B0-A185-C2193C57BCDB,,B  ,3.0
7A4440AF-5E2D-424A-BFE3-BDC8BE4A35D0,639A9D90-B012-41EE-B2B6-6D8F04BB9126,014BAD47-FC05-4807-9A29-0BD29ACD72B2,,E  ,0.0
BE788716-0D36-411E-B162-3516A084712B,3EC20107-DBFD-46AB-8657-6EC4EA162992,6A9B9196-E30D-44EB-9A4E-B6FDB1138DBF,,A- ,3.7
BE788716-0D36-411E-B162-3516A084712B,C69F3E1B-E862-4690-9C5C-E85561896393,6A9B9196-E30D-44EB-9A4E-B6FDB1138DBF,,A- ,3.7
BE788716-0D36-411E-B162-3516A084712B,3EC20107-DBFD-46AB-8657-6EC4EA162992,9FD4E708-79B0-43F4-9265-CFC1AF1879B6,,A- ,3.7
BE788716-0D36-411E-B162-3516A084712B,C69F3E1B-E862-4690-9C5C-E85561896393,9FD4E708-79B0-43F4-9265-CFC1AF1879B6,,A- ,3.7
CC7A6011-1ED6-4457-80BA-61E036700AE1,A2621A5C-FD61-474B-8630-6881F4DE421A,3E3000C9-29D5-43B0-A185-C2193C57BCDB,,B+ ,3.3
7376EEC2-0F04-44B3-A52D-99398365C455,B7CE36BE-F368-43E4-8DE8-264552B8859C,124A100F-0EAF-4313-BA97-6BFF7BE9146D,,B- ,2.7
7376EEC2-0F04-44B3-A52D-99398365C455,B7CE36BE-F368-43E4-8DE8-264552B8859C,F509634B-217D-41DB-816F-A7E279DDE43C,,A  ,4.0
A62C454C-E42B-44DD-9E3B-A4982556C572,75187550-6318-434C-9546-DE83F84C78D0,6A4FFCB7-143E-45AA-A665-26BF26B6C9A5,,A  ,4.0
A62C454C-E42B-44DD-9E3B-A4982556C572,75187550-6318-434C-9546-DE83F84C78D0,8DF8304E-FFDD-4A8F-89CF-2F5E1D78B950,,A  ,4.0
A62C454C-E42B-44DD-9E3B-A4982556C572,75187550-6318-434C-9546-DE83F84C78D0,9F450A05-74C4-4634-9AD1-4EC24E43349F,,A  ,4.0
A62C454C-E42B-44DD-9E3B-A4982556C572,75187550-6318-434C-9546-DE83F84C78D0,EA8B6ED2-2AA0-4A89-8070-531BBDC70739,,A  ,4.0
A62C454C-E42B-44DD-9E3B-A4982556C572,75187550-6318-434C-9546-DE83F84C78D0,130F9942-7F7B-4831-BFE1-899BB9FA7795,,A- ,3.7
A62C454C-E42B-44DD-9E3B-A4982556C572,75187550-6318-434C-9546-DE83F84C78D0,9FD4E708-79B0-43F4-9265-CFC1AF1879B6,,A  ,4.0
02604943-375E-4F58-A74A-B90B889D4D4D,A7041E3A-9B4A-4647-8784-6E8470129469,0B257763-DF9E-4B2C-BE28-07EDACC9772F,,A  ,4.0
02604943-375E-4F58-A74A-B90B889D4D4D,A7041E3A-9B4A-4647-8784-6E8470129469,D4FE93EA-19F6-44D7-9428-2573D1F64467,,A- ,3.7
02604943-375E-4F58-A74A-B90B889D4D4D,A7041E3A-9B4A-4647-8784-6E8470129469,A318F969-BB7D-4689-AE23-32478A956799,,A- ,3.7
02604943-375E-4F58-A74A-B90B889D4D4D,A7041E3A-9B4A-4647-8784-6E8470129469,130F9942-7F7B-4831-BFE1-899BB9FA7795,,B+ ,3.3
02604943-375E-4F58-A74A-B90B889D4D4D,A7041E3A-9B4A-4647-8784-6E8470129469,9FD4E708-79B0-43F4-9265-CFC1AF1879B6,,A- ,3.7
2DBFF56E-8B81-4630-A9DA-E6CF9561649A,B22DED39-F7E5-4FF6-8825-2D2A25A72BF7,F509634B-217D-41DB-816F-A7E279DDE43C,,A- ,3.7
23048B14-D3D0-42AA-9A5A-28D0A12E426D,FADDCBB9-9B9D-43B6-AA52-8D697D2B7FAC,9F450A05-74C4-4634-9AD1-4EC24E43349F,,B  ,3.0
6DB6C267-C421-4F66-8B12-3F92204DFA66,9F912736-201F-4256-BA99-B647D14DBFEC,D97FF080-149A-47BD-B5A9-03610637F47D,,B  ,3.0
6DB6C267-C421-4F66-8B12-3F92204DFA66,9F912736-201F-4256-BA99-B647D14DBFEC,88611142-F939-4921-8D4A-282FF1F1309B,,A  ,4.0
6DB6C267-C421-4F66-8B12-3F92204DFA66,9F912736-201F-4256-BA99-B647D14DBFEC,9587BBC2-36DD-4FFD-9004-328AE284BB2E,,B- ,2.7
6DB6C267-C421-4F66-8B12-3F92204DFA66,9F912736-201F-4256-BA99-B647D14DBFEC,CD0D115F-28DD-401D-AD69-35FC63556D0B,,A- ,3.7
6DB6C267-C421-4F66-8B12-3F92204DFA66,9F912736-201F-4256-BA99-B647D14DBFEC,6DF1EFAB-5A3A-4494-AF13-B759B9653C63,,B  ,3.0
F62B2843-0A88-4405-ADF6-561B384DAB88,3EC20107-DBFD-46AB-8657-6EC4EA162992,D1B0EEA4-7A2A-44F5-83CE-1C4EE77FEA64,,A  ,4.0
F62B2843-0A88-4405-ADF6-561B384DAB88,3EC20107-DBFD-46AB-8657-6EC4EA162992,8F68758F-5E42-4268-81F8-36603325A8D5,,A  ,4.0
F62B2843-0A88-4405-ADF6-561B384DAB88,3EC20107-DBFD-46AB-8657-6EC4EA162992,124A100F-0EAF-4313-BA97-6BFF7BE9146D,,B+ ,3.3
F62B2843-0A88-4405-ADF6-561B384DAB88,3EC20107-DBFD-46AB-8657-6EC4EA162992,A8A5B87F-BE8A-4F5D-B3E7-8C9780FAF2B3,,A  ,4.0
F62B2843-0A88-4405-ADF6-561B384DAB88,3EC20107-DBFD-46AB-8657-6EC4EA162992,C205FA2C-9BE3-4C33-8A2A-8D12EBD406E6,,A- ,3.7
F62B2843-0A88-4405-ADF6-561B384DAB88,3EC20107-DBFD-46AB-8657-6EC4EA162992,2DF1AFE0-589A-459E-A2D4-C1C8DFEBDCAA,,A  ,4.0
F62B2843-0A88-4405-ADF6-561B384DAB88,3EC20107-DBFD-46AB-8657-6EC4EA162992,3E3000C9-29D5-43B0-A185-C2193C57BCDB,,A- ,3.7
B04EACBE-336B-411A-9582-823CB7D15CE1,CC5C3ABF-DEB4-423C-A0AE-B49500E86718,3E3000C9-29D5-43B0-A185-C2193C57BCDB,,C  ,2.0
B19E934A-6CD8-4106-9E5F-A8D19098DC72,7C3ABC73-F603-4AE6-B2AA-9006374F3865,7F55233C-D6A4-4B41-8A2B-04FAB92E9D0D,,C+ ,2.3
B19E934A-6CD8-4106-9E5F-A8D19098DC72,7C3ABC73-F603-4AE6-B2AA-9006374F3865,793A87AC-0AA2-4811-9398-52FFE6F9EE44,,B  ,3.0
B19E934A-6CD8-4106-9E5F-A8D19098DC72,7C3ABC73-F603-4AE6-B2AA-9006374F3865,EA8B6ED2-2AA0-4A89-8070-531BBDC70739,,B- ,2.7
B19E934A-6CD8-4106-9E5F-A8D19098DC72,7C3ABC73-F603-4AE6-B2AA-9006374F3865,4747BC40-B85D-4B47-9979-9E773840FF89,,C  ,2.0
B19E934A-6CD8-4106-9E5F-A8D19098DC72,7C3ABC73-F603-4AE6-B2AA-9006374F3865,3E3000C9-29D5-43B0-A185-C2193C57BCDB,,C+ ,2.3
B19E934A-6CD8-4106-9E5F-A8D19098DC72,7C3ABC73-F603-4AE6-B2AA-9006374F3865,53194D46-49CC-4EB5-9CC0-C3F1276E78C3,,B  ,3.0
49910ACF-29B5-4E74-B8A3-637E7079E390,FBA4FD7A-75E3-478F-B111-416830678283,0B257763-DF9E-4B2C-BE28-07EDACC9772F,,A- ,3.7
49910ACF-29B5-4E74-B8A3-637E7079E390,B246D76D-4850-4B38-892D-2E31F90CDB41,0B257763-DF9E-4B2C-BE28-07EDACC9772F,,A- ,3.7
49910ACF-29B5-4E74-B8A3-637E7079E390,FBA4FD7A-75E3-478F-B111-416830678283,8DF8304E-FFDD-4A8F-89CF-2F5E1D78B950,,A- ,3.7
49910ACF-29B5-4E74-B8A3-637E7079E390,B246D76D-4850-4B38-892D-2E31F90CDB41,8DF8304E-FFDD-4A8F-89CF-2F5E1D78B950,,A- ,3.7
49910ACF-29B5-4E74-B8A3-637E7079E390,FBA4FD7A-75E3-478F-B111-416830678283,A318F969-BB7D-4689-AE23-32478A956799,,B  ,3.0
49910ACF-29B5-4E74-B8A3-637E7079E390,B246D76D-4850-4B38-892D-2E31F90CDB41,A318F969-BB7D-4689-AE23-32478A956799,,B  ,3.0
49910ACF-29B5-4E74-B8A3-637E7079E390,FBA4FD7A-75E3-478F-B111-416830678283,EA8B6ED2-2AA0-4A89-8070-531BBDC70739,,A  ,4.0
49910ACF-29B5-4E74-B8A3-637E7079E390,B246D76D-4850-4B38-892D-2E31F90CDB41,EA8B6ED2-2AA0-4A89-8070-531BBDC70739,,A  ,4.0
49910ACF-29B5-4E74-B8A3-637E7079E390,FBA4FD7A-75E3-478F-B111-416830678283,1CE5C417-A75D-4A36-9569-6924969EB41D,,A  ,4.0
49910ACF-29B5-4E74-B8A3-637E7079E390,B246D76D-4850-4B38-892D-2E31F90CDB41,1CE5C417-A75D-4A36-9569-6924969EB41D,,A  ,4.0
49910ACF-29B5-4E74-B8A3-637E7079E390,FBA4FD7A-75E3-478F-B111-416830678283,36993ABF-B75D-4C8E-8747-B71D3D0DF9D8,,B+ ,3.3
49910ACF-29B5-4E74-B8A3-637E7079E390,B246D76D-4850-4B38-892D-2E31F90CDB41,36993ABF-B75D-4C8E-8747-B71D3D0DF9D8,,B+ ,3.3
C57ECB27-7A5B-42B3-8675-69A9C7FEF8D0,639A9D90-B012-41EE-B2B6-6D8F04BB9126,3E3000C9-29D5-43B0-A185-C2193C57BCDB,,C  ,2.0
5E90E8EB-36F0-4882-8AF2-11F31342D6A8,7342029A-935E-4663-9C23-499AC1F208F0,7F55233C-D6A4-4B41-8A2B-04FAB92E9D0D,,C  ,2.0
5E90E8EB-36F0-4882-8AF2-11F31342D6A8,7342029A-935E-4663-9C23-499AC1F208F0,13581C9D-F434-4AFE-81A9-36633D409E16,,C  ,2.0
5E90E8EB-36F0-4882-8AF2-11F31342D6A8,7342029A-935E-4663-9C23-499AC1F208F0,EA8B6ED2-2AA0-4A89-8070-531BBDC70739,,B  ,3.0
5E90E8EB-36F0-4882-8AF2-11F31342D6A8,7342029A-935E-4663-9C23-499AC1F208F0,4747BC40-B85D-4B47-9979-9E773840FF89,,B- ,2.7
53DCE4BF-D54C-49E3-9F49-09628196DD74,68E2F44F-F58F-40BC-9EC0-57DBC5613206,3968DEE8-F36C-4A00-B599-27B3109AA21C,,C  ,2.0
53DCE4BF-D54C-49E3-9F49-09628196DD74,68E2F44F-F58F-40BC-9EC0-57DBC5613206,76F0AE34-AECE-49FE-9DD0-639254559CDA,,B+ ,3.3
53DCE4BF-D54C-49E3-9F49-09628196DD74,68E2F44F-F58F-40BC-9EC0-57DBC5613206,53194D46-49CC-4EB5-9CC0-C3F1276E78C3,,B  ,3.0
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,A00E83F0-0A70-455A-B98F-16EA51C8CC5D,,B- ,2.7
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,D1B0EEA4-7A2A-44F5-83CE-1C4EE77FEA64,,B- ,2.7
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,36182109-F0BB-4706-A1BF-1E3AF1160AD9,,B  ,3.0
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,9A125711-8F5A-4E2E-836C-5252EF8257F3,,C  ,2.0
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,EB29F56D-6CC9-42F3-818C-5FC8C5F8B414,,C+ ,2.3
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,76F0AE34-AECE-49FE-9DD0-639254559CDA,,B+ ,3.3
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,460360D9-7D1E-411D-B40F-6B99F2717F47,,C  ,2.0
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,124A100F-0EAF-4313-BA97-6BFF7BE9146D,,D  ,1.0
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,D19360EE-1365-444C-A100-953B6630AC63,,A- ,3.7
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,6A9B9196-E30D-44EB-9A4E-B6FDB1138DBF,,D  ,1.0
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,36993ABF-B75D-4C8E-8747-B71D3D0DF9D8,,C+ ,2.3
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,AA9E0B42-7D3E-417F-BCB8-B75B3DA42AF8,,C  ,2.0
A852C1C5-744E-4A8D-AD98-66813992CA7D,68E2F44F-F58F-40BC-9EC0-57DBC5613206,2DF1AFE0-589A-459E-A2D4-C1C8DFEBDCAA,,B+ ,3.3
12EC4053-F9A2-4113-96F0-E856ADC02BCD,3EC20107-DBFD-46AB-8657-6EC4EA162992,D4FE93EA-19F6-44D7-9428-2573D1F64467,,A- ,3.7
12EC4053-F9A2-4113-96F0-E856ADC02BCD,C69F3E1B-E862-4690-9C5C-E85561896393,D4FE93EA-19F6-44D7-9428-2573D1F64467,,A- ,3.7
12EC4053-F9A2-4113-96F0-E856ADC02BCD,3EC20107-DBFD-46AB-8657-6EC4EA162992,8DF8304E-FFDD-4A8F-89CF-2F5E1D78B950,,A- ,3.7
12EC4053-F9A2-4113-96F0-E856ADC02BCD,C69F3E1B-E862-4690-9C5C-E85561896393,8DF8304E-FFDD-4A8F-89CF-2F5E1D78B950,,A- ,3.7
12EC4053-F9A2-4113-96F0-E856ADC02BCD,3EC20107-DBFD-46AB-8657-6EC4EA162992,EA8B6ED2-2AA0-4A89-8070-531BBDC70739,,A- ,3.7
12EC4053-F9A2-4113-96F0-E856ADC02BCD,C69F3E1B-E862-4690-9C5C-E85561896393,EA8B6ED2-2AA0-4A89-8070-531BBDC70739,,A- ,3.7
684366E6-0599-444E-844A-81FEC72E9C83,566CD75C-D6A0-448C-BC26-5C32A058E30B,014BAD47-FC05-4807-9A29-0BD29ACD72B2,,C+ ,2.3
14FCF7E2-7190-4442-889E-84F1B7E1F1A6,3F8525A6-3901-463E-A7AE-ADC8225C9D66,9F450A05-74C4-4634-9AD1-4EC24E43349F,,A  ,4.0
14FCF7E2-7190-4442-889E-84F1B7E1F1A6,3F8525A6-3901-463E-A7AE-ADC8225C9D66,EB29F56D-6CC9-42F3-818C-5FC8C5F8B414,,B+ ,3.3
14FCF7E2-7190-4442-889E-84F1B7E1F1A6,3F8525A6-3901-463E-A7AE-ADC8225C9D66,124A100F-0EAF-4313-BA97-6BFF7BE9146D,,E  ,0.0
14FCF7E2-7190-4442-889E-84F1B7E1F1A6,3F8525A6-3901-463E-A7AE-ADC8225C9D66,F509634B-217D-41DB-816F-A7E279DDE43C,,A  ,4.0
14FCF7E2-7190-4442-889E-84F1B7E1F1A6,3F8525A6-3901-463E-A7AE-ADC8225C9D66,6A9B9196-E30D-44EB-9A4E-B6FDB1138DBF,,A- ,3.7
14FCF7E2-7190-4442-889E-84F1B7E1F1A6,3F8525A6-3901-463E-A7AE-ADC8225C9D66,2DF1AFE0-589A-459E-A2D4-C1C8DFEBDCAA,,A  ,4.0
14FCF7E2-7190-4442-889E-84F1B7E1F1A6,3F8525A6-3901-463E-A7AE-ADC8225C9D66,53194D46-49CC-4EB5-9CC0-C3F1276E78C3,,A  ,4.0
FABBD13E-B221-428D-9D0D-AC8501D2448E,1FA0BF3C-AB4C-44BA-9203-7E751EC4B433,D1B0EEA4-7A2A-44F5-83CE-1C4EE77FEA64,,A  ,4.0
FABBD13E-B221-428D-9D0D-AC8501D2448E,B22DED39-F7E5-4FF6-8825-2D2A25A72BF7,D1B0EEA4-7A2A-44F5-83CE-1C4EE77FEA64,,A  ,4.0
FABBD13E-B221-428D-9D0D-AC8501D2448E,1FA0BF3C-AB4C-44BA-9203-7E751EC4B433,36182109-F0BB-4706-A1BF-1E3AF1160AD9,,A- ,3.7
